# frame,detObj,x,y,z,v,snr,noise,label,hypotenuse
0.000000000000000000e+00,1.140000000000000000e+02,-5.726265162229537964e-02,1.176951527595520020e-01,0.000000000000000000e+00,-1.217325702309608459e-01,4.640000000000000000e+02,6.310000000000000000e+02,3.000000000000000000e+00,1.308860582870102762e-01
0.000000000000000000e+00,1.150000000000000000e+02,-1.636075824499130249e-01,6.072856858372688293e-02,0.000000000000000000e+00,-1.217325702309608459e-01,3.790000000000000000e+02,6.230000000000000000e+02,3.000000000000000000e+00,1.745147560446780877e-01
0.000000000000000000e+00,1.160000000000000000e+02,-7.635020464658737183e-02,1.569268852472305298e-01,0.000000000000000000e+00,-1.217325702309608459e-01,3.790000000000000000e+02,6.230000000000000000e+02,3.000000000000000000e+00,1.745147588686218609e-01
0.000000000000000000e+00,1.170000000000000000e+02,-1.636075824499130249e-01,1.442883312702178955e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.900000000000000000e+02,6.320000000000000000e+02,3.000000000000000000e+00,2.181434472448100514e-01
0.000000000000000000e+00,1.180000000000000000e+02,2.045094780623912811e-02,2.171826958656311035e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.900000000000000000e+02,6.320000000000000000e+02,3.000000000000000000e+00,2.181434497060059097e-01
0.000000000000000000e+00,1.190000000000000000e+02,-2.535917460918426514e-01,6.492976099252700806e-02,0.000000000000000000e+00,-1.217325702309608459e-01,1.210000000000000000e+02,6.540000000000000000e+02,3.000000000000000000e+00,2.617721290520751420e-01
0.000000000000000000e+00,1.200000000000000000e+02,3.272151574492454529e-02,2.597189843654632568e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.210000000000000000e+02,6.540000000000000000e+02,3.000000000000000000e+00,2.617721307405986853e-01
0.000000000000000000e+00,1.210000000000000000e+02,-4.908227548003196716e-02,7.837811112403869629e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.400000000000000000e+02,6.600000000000000000e+02,3.000000000000000000e+00,7.853164331042065127e-01
0.000000000000000000e+00,1.220000000000000000e+02,-1.295226663351058960e-01,8.187636137008666992e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.800000000000000000e+02,6.400000000000000000e+02,3.000000000000000000e+00,8.289450984323734062e-01
0.000000000000000000e+00,1.230000000000000000e+02,1.813317388296127319e-01,8.088688254356384277e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.800000000000000000e+02,6.400000000000000000e+02,3.000000000000000000e+00,8.289450984646692389e-01
0.000000000000000000e+00,1.240000000000000000e+02,-1.090717241168022156e-01,8.657299280166625977e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.290000000000000000e+02,6.310000000000000000e+02,3.000000000000000000e+00,8.725737500438273120e-01
0.000000000000000000e+00,1.250000000000000000e+02,-1.717879623174667358e-01,8.999533057212829590e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.650000000000000000e+02,6.230000000000000000e+02,3.000000000000000000e+00,9.162025193568572590e-01
0.000000000000000000e+00,1.260000000000000000e+02,3.435759246349334717e-01,8.493424057960510254e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.650000000000000000e+02,6.230000000000000000e+02,3.000000000000000000e+00,9.162024548494580589e-01
0.000000000000000000e+00,1.270000000000000000e+02,3.299419581890106201e-01,9.013402462005615234e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.590000000000000000e+02,6.320000000000000000e+02,3.000000000000000000e+00,9.598312014070430331e-01
0.000000000000000000e+00,1.280000000000000000e+02,6.898786425590515137e-01,6.673405170440673828e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.590000000000000000e+02,6.320000000000000000e+02,3.000000000000000000e+00,9.598311867968047917e-01
0.000000000000000000e+00,1.290000000000000000e+02,6.585205197334289551e-01,7.571540474891662598e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.190000000000000000e+02,6.540000000000000000e+02,3.000000000000000000e+00,1.003459778236881705e+00
0.000000000000000000e+00,1.300000000000000000e+02,-5.644461512565612793e-01,8.296577930450439453e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.190000000000000000e+02,6.540000000000000000e+02,3.000000000000000000e+00,1.003459770608028823e+00
0.000000000000000000e+00,1.310000000000000000e+02,-6.217088103294372559e-01,8.425393104553222656e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.950000000000000000e+02,6.780000000000000000e+02,3.000000000000000000e+00,1.047088503663264447e+00
0.000000000000000000e+00,1.320000000000000000e+02,6.217088103294372559e-01,8.425393104553222656e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.950000000000000000e+02,6.780000000000000000e+02,3.000000000000000000e+00,1.047088503663264447e+00
0.000000000000000000e+00,1.330000000000000000e+02,6.816982477903366089e-02,1.088584780693054199e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.620000000000000000e+02,7.100000000000000000e+02,3.000000000000000000e+00,1.090717172216037367e+00
0.000000000000000000e+00,1.340000000000000000e+02,-6.816982626914978027e-01,8.514408469200134277e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.620000000000000000e+02,7.100000000000000000e+02,3.000000000000000000e+00,1.090717212278451198e+00
0.000000000000000000e+00,1.350000000000000000e+02,3.544830903410911560e-02,1.133791804313659668e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.270000000000000000e+02,7.410000000000000000e+02,3.000000000000000000e+00,1.134345819466974437e+00
0.000000000000000000e+00,1.360000000000000000e+02,0.000000000000000000e+00,1.177974581718444824e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.050000000000000000e+02,7.750000000000000000e+02,3.000000000000000000e+00,1.177974581718444824e+00
0.000000000000000000e+00,1.370000000000000000e+02,7.362341135740280151e-02,1.175671577453613281e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.050000000000000000e+02,7.750000000000000000e+02,3.000000000000000000e+00,1.177974560307720964e+00
0.000000000000000000e+00,1.380000000000000000e+02,5.071834921836853027e-01,1.253791213035583496e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.310000000000000000e+02,7.770000000000000000e+02,3.000000000000000000e+00,1.352489371724923561e+00
0.000000000000000000e+00,1.390000000000000000e+02,4.226529225707054138e-02,1.351828813552856445e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.310000000000000000e+02,7.770000000000000000e+02,3.000000000000000000e+00,1.352489370043735040e+00
0.000000000000000000e+00,1.400000000000000000e+02,-4.362868964672088623e-01,1.326197266578674316e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.470000000000000000e+02,7.730000000000000000e+02,3.000000000000000000e+00,1.396117991399629554e+00
0.000000000000000000e+00,1.410000000000000000e+02,4.362868890166282654e-02,1.395436167716979980e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.470000000000000000e+02,7.730000000000000000e+02,3.000000000000000000e+00,1.396118032498659955e+00
0.000000000000000000e+00,1.420000000000000000e+02,-4.949129521846771240e-01,1.352010369300842285e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.430000000000000000e+02,7.760000000000000000e+02,3.000000000000000000e+00,1.439746807232838544e+00
0.000000000000000000e+00,1.430000000000000000e+02,4.499208554625511169e-02,1.439043641090393066e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.430000000000000000e+02,7.760000000000000000e+02,3.000000000000000000e+00,1.439746814104652772e+00
0.000000000000000000e+00,1.440000000000000000e+02,-5.099102854728698730e-01,1.392980337142944336e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.230000000000000000e+02,7.800000000000000000e+02,3.000000000000000000e+00,1.483375447719792461e+00
0.000000000000000000e+00,1.450000000000000000e+02,9.271096438169479370e-02,1.480475425720214844e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.230000000000000000e+02,7.800000000000000000e+02,3.000000000000000000e+00,1.483375478116729207e+00
0.000000000000000000e+00,1.460000000000000000e+02,-4.771887958049774170e-01,1.450528383255004883e+00,0.000000000000000000e+00,-1.217325702309608459e-01,9.400000000000000000e+01,7.790000000000000000e+02,3.000000000000000000e+00,1.527004170744200362e+00
0.000000000000000000e+00,1.470000000000000000e+02,1.431566327810287476e-01,1.520278811454772949e+00,0.000000000000000000e+00,-1.217325702309608459e-01,9.400000000000000000e+01,7.790000000000000000e+02,0.000000000000000000e+00,1.527004088425286232e+00
0.000000000000000000e+00,1.480000000000000000e+02,-1.970108032226562500e+00,3.141845226287841797e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.490000000000000000e+02,7.380000000000000000e+02,1.000000000000000000e+00,3.708438631633442117e+00
0.000000000000000000e+00,1.490000000000000000e+02,-1.993285775184631348e+00,3.178808212280273438e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.590000000000000000e+02,7.320000000000000000e+02,1.000000000000000000e+00,3.752067407711900948e+00
0.000000000000000000e+00,1.500000000000000000e+02,-1.919662356376647949e+00,3.324952840805053711e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.580000000000000000e+02,7.280000000000000000e+02,1.000000000000000000e+00,3.839324804710737116e+00
0.000000000000000000e+00,1.510000000000000000e+02,-1.941476702690124512e+00,3.362736225128173828e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.390000000000000000e+02,7.380000000000000000e+02,1.000000000000000000e+00,3.882953348532248050e+00
0.000000000000000000e+00,1.520000000000000000e+02,-2.257784605026245117e+00,3.318631172180175781e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.070000000000000000e+02,7.430000000000000000e+02,1.000000000000000000e+00,4.013839082432115291e+00
