9.000000000000000000e+00,4.200000000000000000e+01,-1.690611690282821655e-01,4.328649118542671204e-02,0.000000000000000000e+00,1.217325702309608459e-01,3.580000000000000000e+02,6.410000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,4.300000000000000000e+01,-7.635020464658737183e-02,1.569268852472305298e-01,0.000000000000000000e+00,1.217325702309608459e-01,3.580000000000000000e+02,6.410000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,4.600000000000000000e+01,-2.535917460918426514e-01,6.492976099252700806e-02,0.000000000000000000e+00,1.217325702309608459e-01,9.600000000000000000e+01,6.680000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,5.000000000000000000e+01,-1.090717241168022156e-01,8.657299280166625977e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.400000000000000000e+02,6.420000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,5.100000000000000000e+01,4.008385837078094482e-01,8.238661289215087891e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.570000000000000000e+02,6.410000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,5.300000000000000000e+01,-5.099102854728698730e-01,8.131834864616394043e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.410000000000000000e+02,6.510000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,5.500000000000000000e+01,-5.644461512565612793e-01,8.296577930450439453e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.290000000000000000e+02,6.680000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,5.600000000000000000e+01,1.254324764013290405e-01,9.955893754959106445e-01,0.000000000000000000e+00,1.217325702309608459e-01,2.290000000000000000e+02,6.680000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,5.700000000000000000e+01,2.290506064891815186e-01,1.021728992462158203e+00,0.000000000000000000e+00,1.217325702309608459e-01,2.100000000000000000e+02,6.950000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,6.300000000000000000e+01,-1.090717196464538574e+00,8.714823722839355469e-01,0.000000000000000000e+00,1.217325702309608459e-01,9.200000000000000000e+01,7.770000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,6.400000000000000000e+01,-5.235442519187927246e-01,1.294236063957214355e+00,0.000000000000000000e+00,1.217325702309608459e-01,9.200000000000000000e+01,7.770000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,6.500000000000000000e+01,-4.499208629131317139e-01,1.367640972137451172e+00,0.000000000000000000e+00,1.217325702309608459e-01,1.110000000000000000e+02,7.720000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,7.500000000000000000e+01,-3.272151574492454529e-02,8.088975399732589722e-02,0.000000000000000000e+00,2.434651404619216919e-01,2.370000000000000000e+02,6.030000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,7.800000000000000000e+01,-1.636075787246227264e-02,4.044487699866294861e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.060000000000000000e+02,5.990000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,8.000000000000000000e+01,-7.089661806821823120e-02,5.086766555905342102e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.400000000000000000e+02,6.030000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,8.100000000000000000e+01,-3.272151574492454529e-02,8.088975399732589722e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.400000000000000000e+02,6.030000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,8.200000000000000000e+01,-1.145253032445907593e-01,6.336494535207748413e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.240000000000000000e+02,6.070000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,8.300000000000000000e+01,-1.063449233770370483e-01,7.630149275064468384e-02,0.000000000000000000e+00,-2.434651404619216919e-01,2.240000000000000000e+02,6.070000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,8.400000000000000000e+01,-1.690611690282821655e-01,4.328649118542671204e-02,0.000000000000000000e+00,-2.434651404619216919e-01,1.390000000000000000e+02,6.110000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,8.500000000000000000e+01,-7.089661806821823120e-02,1.594649553298950195e-01,0.000000000000000000e+00,-2.434651404619216919e-01,1.390000000000000000e+02,6.110000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,8.600000000000000000e+01,-1.636075787246227264e-02,4.044487699866294861e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.010000000000000000e+02,6.640000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,8.700000000000000000e+01,-3.408491238951683044e-02,2.723382413387298584e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.010000000000000000e+02,6.640000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,8.800000000000000000e+01,-7.362341135740280151e-02,4.683420807123184204e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.530000000000000000e+02,6.510000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,9.000000000000000000e+01,-1.145253032445907593e-01,6.336494535207748413e-02,0.000000000000000000e+00,-1.217325702309608459e-01,4.470000000000000000e+02,6.450000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,9.100000000000000000e+01,-5.726265162229537964e-02,1.176951527595520020e-01,0.000000000000000000e+00,-1.217325702309608459e-01,4.470000000000000000e+02,6.450000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,9.200000000000000000e+01,-1.581539958715438843e-01,7.377474009990692139e-02,0.000000000000000000e+00,-1.217325702309608459e-01,3.640000000000000000e+02,6.360000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,9.400000000000000000e+01,2.045094780623912811e-02,2.171826958656311035e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.850000000000000000e+02,6.440000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,1.000000000000000000e+02,-8.180379122495651245e-02,8.687307834625244141e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.380000000000000000e+02,6.450000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,1.010000000000000000e+02,4.581012427806854248e-01,7.934546470642089844e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.610000000000000000e+02,6.360000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,1.060000000000000000e+02,5.644461512565612793e-01,8.296577930450439453e-01,0.000000000000000000e+00,-1.217325702309608459e-01,2.310000000000000000e+02,6.660000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,1.070000000000000000e+02,2.617721259593963623e-01,1.013839125633239746e+00,0.000000000000000000e+00,-1.217325702309608459e-01,2.160000000000000000e+02,6.900000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,1.090000000000000000e+02,3.067642152309417725e-01,1.046689867973327637e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.650000000000000000e+02,7.250000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,1.100000000000000000e+02,-6.816982477903366089e-02,1.088584780693054199e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.650000000000000000e+02,7.250000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,1.130000000000000000e+02,-4.049287736415863037e-01,1.381630659103393555e+00,0.000000000000000000e+00,-1.217325702309608459e-01,1.050000000000000000e+02,7.740000000000000000e+02,0.000000000000000000e+00
9.000000000000000000e+00,1.140000000000000000e+02,-1.079810023307800293e+00,9.523030519485473633e-01,0.000000000000000000e+00,-1.217325702309608459e-01,1.050000000000000000e+02,7.740000000000000000e+02,0.000000000000000000e+00
